ein,company_name,city,state,country,deductability_code,efile,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509,...247,...248,...249,...250,...251
953645705,Anaheim Ballet,Anaheim,CA,United States,PC,E,201905,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,N,7,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,96000,0,0,0,0,104461,NA,165895,NA,185802,NA,4197,NA,412,NA,0,0,356306,1,0,0,4636,0,0,0,4636,0,4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,465404,0,0,0,0,96000,0,137763,0,19100,63021,0,0,825,0,0,0,0,16228,3790,0,0,0,15680,0,0,0,0,0,19071,64473,8171,7681,6283,0,23497,481583,16045,0,0,0,0,0,0,0,0,118,0,0,0,0,0,16163,0,0,0,0,0,0,0,0,5328,5328,10835,0,0,0,0,0,10835,16163,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769222,1690927,0,0,0,2460149,0,0,0,2460149,2460149,1,0,1,0,11869,2472019,NA,NA,NA,NA,NA
911860409,Anchorage Classical Ballet Academy,Anchorage,AK,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,12,0,N,24,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,42977,711120,208776,711120,75750,711120,11868,711120,645,NA,0,0,297039,0,0,0,0,0,0,0,0,0,0,0,0,0,26229,0,-26229,-26229,0,0,0,18219,0,18219,0,0,0,NA,0,NA,0,NA,0,0,0,332006,0,0,0,0,0,0,149618,0,0,12836,0,0,5894,0,3029,0,25429,821,3820,0,0,68492,1014,0,0,2211,0,1452,11179,35643,8996,8511,3398,0,3140,345483,110347,0,0,9917,0,0,0,4500,0,10500,0,0,0,0,9635,144899,27819,0,0,0,0,0,0,0,151329,179148,0,0,0,0,0,-34249,-34249,144899,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
631016960,Andalusia Ballet Association Inc.,Andalusia,AL,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,20,0,N,5,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,26941,0,0,0,0,114201,NA,179783,NA,10700,NA,0,NA,0,NA,0,0,190483,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52306,0,52306,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,357698,0,0,0,0,0,0,117594,0,0,8998,0,0,0,0,0,0,0,0,5761,0,0,0,8050,0,0,0,0,18573,3105,21076,20984,14350,12107,0,71648,302246,191356,124176,0,45660,0,0,16,0,0,473084,0,0,0,0,0,834292,2521,0,0,0,0,0,0,0,0,2521,831771,0,0,0,0,0,831771,834292,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356002,1244309,0,0,0,1600311,0,139750,139750,1460561,1600311,0,0,0,0,0,1600311,NA,NA,NA,NA,NA
570878338,Ann Brodies Carolina Ballet,Columbia,SC,United States,PC,E,201906,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,8,0,N,31,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,34975,0,0,0,0,101876,NA,57694,NA,154680,711300,13704,NA,14660,NA,0,0,240738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12864,7777,5087,NA,0,NA,0,NA,0,0,0,347702,0,0,0,0,37800,0,84093,0,0,9483,0,0,0,0,0,0,0,32851,0,0,0,0,0,0,0,0,0,80,6677,47346,28530,18407,18245,0,43808,327320,12892,0,0,0,0,0,0,0,0,124,0,0,0,0,0,13016,0,0,0,0,0,0,0,0,5930,5930,7086,0,0,0,0,0,7086,13016,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473888,888392,0,0,0,1362280,0,0,0,1362280,1362280,5,0,5,0,0,1362285,NA,NA,NA,NA,NA
237252238,Appalachian Ballet Company,Maryville,TN,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,20,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,88343,NA,149210,NA,22469,NA,8750,NA,2000,NA,1660,1400,185489,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34982,18904,16078,0,0,0,19330,2306,17024,NA,300,NA,27,NA,0,0,327,307390,0,0,0,0,0,0,0,0,0,0,21784,0,1300,0,0,0,127521,16596,1343,0,0,36319,5682,0,0,0,0,736,6069,7280,6791,6546,5280,0,29263,272510,72283,11962,0,0,0,0,0,0,0,6181,0,0,0,0,0,90426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90426,90426,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472772,46359,497177,0,0,1016308,0,0,0,1016308,1016308,383,0,383,54424,297543,1368658,NA,NA,NA,NA,NA
660321954,Areyto Ballet Folklorico Nacional De Puerto Rico Inc.,Catano,PR,United States,PC,E,201912,03,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,19610,711130,11300,NA,0,NA,0,NA,0,NA,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,30910,0,0,0,0,0,0,0,0,0,0,10735,80,250,0,0,0,0,0,745,0,0,0,4724,0,0,0,0,0,2494,0,0,0,0,0,4438,23466,14061,0,0,0,0,0,0,0,0,49534,0,0,0,0,0,63595,19309,0,0,0,0,0,0,0,0,19309,0,0,0,0,0,0,44286,63595,07,0,0,33530,0,0,33530,0,33530,33530,0,0,0,33530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
650804935,Arts Ballet Theatre of Florida Inc.,Aventura,FL,United States,PC,E,201912,03,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,331831,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711120,93756,531120,276367,711120,132434,73306,575863,907694,0,0,0,0,0,0,0,0,0,0,0,12970,4050,0,0,0,0,6726,5150,0,0,0,10524,0,0,0,0,0,2209,273403,240349,49313,33380,0,69693,707767,194743,0,0,0,0,0,0,0,0,0,0,0,0,24000,37733,256476,25969,0,0,0,0,0,0,0,53833,79802,0,0,0,0,0,176674,176674,256476,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971059,0,0,0,0,3971059,0,0,0,3971059,3971059,0,0,0,0,0,3971059,NA,NA,NA,NA,NA
841150857,Aspen Santa Fe Ballet,Aspen,CO,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,63,0,N,56,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,525616,0,93996,2,0,3942661,611600,957172,711120,770858,711120,277371,900099,61396,NA,0,0,2066797,83252,0,0,10993,0,0,0,10993,0,10993,97012,0,70869,2209,26143,-2209,23934,177250,170261,6989,0,0,0,28751,12359,16392,NA,0,NA,0,NA,0,0,0,6151018,0,39946,0,0,533354,0,1739765,47691,233137,169461,0,25683,22737,0,0,26017,203161,335654,126776,18564,14066,431660,357917,0,122428,0,0,29531,9581,107559,91546,86734,52781,0,0,4825749,2955,1028372,25480,77614,0,0,0,0,293578,133524,4031017,674561,0,0,228761,6495862,286143,0,1625,0,0,0,0,0,0,287768,5542814,115280,550000,0,0,0,6208094,6495862,07,0,0,12941508,0,0,12941508,1452555,11488953,12941508,831656,0,0,13773164,4107475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
821009713,Aspen Santa Fe Ballet Endowment Inc.,Aspen,CO,United States,SO,E,201908,03,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,262808,13642,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,199452,0,0,0,0,0,0,0,0,0,2523240,0,2438890,0,84350,0,84350,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,283802,110530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67817,0,0,0,0,0,0,0,0,0,0,0,3451,0,0,0,0,0,0,0,181798,0,0,0,17253,0,0,0,0,0,0,7820808,0,0,12654,0,7850715,0,0,0,0,0,0,0,0,191330,191330,1575122,0,6084263,0,0,0,7659385,7850715,13,1,110530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
581047778,Atlanta Ballet Incorporated,Atlanta,GA,United States,PC,E,201907,03,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,174,0,Y,183,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1033006,0,60620,6,8,2726301,711120,4542146,711120,2287912,711120,140664,711120,79625,NA,0,0,7050347,46187,0,0,58286,0,12761,0,45525,0,45525,411917,95000,360884,0,51033,95000,146033,563940,332403,231537,0,0,0,498298,237471,260827,NA,0,NA,0,NA,0,0,0,10506757,0,140664,0,0,1190138,0,4406904,61724,391848,709599,693887,27184,40750,0,0,9929,103094,1234550,155892,282808,31600,1053581,219891,0,192419,0,0,529675,65200,1152713,440078,231876,66680,0,16265,13448949,354636,416153,3686737,20593,0,0,0,357613,296147,13665485,1259384,0,0,212989,172990,20442727,757489,0,1007238,0,0,0,0,5810037,0,7574764,8172827,2155790,2539346,0,0,0,12867963,20442727,07,0,0,25449219,0,0,25449219,6518025,18931194,25449219,347247,0,0,25796466,34566404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
222411345,Atlantic City Ballet,Atalantic City,NJ,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,12,0,Y,22,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,74595,NA,148370,NA,12752,NA,0,NA,0,NA,0,0,161122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,793,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,235718,0,0,0,0,0,0,133652,0,0,11861,0,0,1820,0,0,0,0,4143,909,0,0,50480,25725,0,0,2663,0,557,3677,17479,15054,1970,1819,0,237,272046,0,887,3921,0,0,0,0,3000,400,882,0,0,0,0,0,9090,5073,0,0,0,0,29886,47426,0,0,82385,-73295,0,0,0,0,0,-73295,9090,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530630,812622,0,0,0,1343252,16323,0,16323,1326929,1343252,22,109,131,0,0,1343383,NA,NA,NA,NA,NA
222411345,Atlantic City Ballet,Atalantic City,NJ,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,10,0,Y,16,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,77376,NA,84009,NA,12428,NA,0,NA,0,NA,0,0,96437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,173814,0,0,0,0,0,0,108790,0,0,9325,0,0,2450,0,0,0,0,4060,1320,0,0,40497,6644,0,0,3525,0,557,4306,14579,5680,2003,1444,0,9,205189,0,5577,3922,0,0,0,0,5000,0,325,0,0,0,0,0,14824,9127,0,0,0,0,38459,71908,0,0,119494,0,0,0,0,0,0,-104670,14824,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461713,843715,0,0,0,1305428,16323,0,16323,1289105,1305428,23,0,23,0,0,1305451,NA,NA,NA,NA,NA
580944828,Augusta Ballet Inc.,Augusta,GA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,Y,3,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,58678,711120,9250,NA,0,NA,0,NA,0,NA,0,0,9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,67928,0,0,0,0,0,0,8376,0,0,1116,0,0,3162,0,0,0,10692,915,5121,220,0,8814,0,0,0,0,0,0,1035,10436,0,0,0,0,315,50202,20746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20746,532,0,0,0,0,0,0,0,0,532,0,0,0,0,0,20214,20214,20746,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462251,150277,0,0,0,612528,0,0,0,612528,612528,0,0,0,0,0,612528,NA,NA,NA,NA,NA
880514880,A V A Ballet Theatre,Reno,NV,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,18,0,Y,1,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,75944,0,0,0,0,134706,711120,376446,711120,15997,NA,0,NA,0,NA,0,0,392443,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,221,1219,0,0,0,16232,7876,8356,541800,5940,NA,0,NA,0,0,5940,542729,0,0,0,0,75944,0,0,0,0,7133,0,0,825,0,0,0,92135,0,5382,0,0,173,6162,0,0,0,0,0,2262,216828,155700,1102,335,0,0,563981,64470,0,0,0,0,0,0,70136,0,0,0,0,0,0,0,134606,1242,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,133364,133364,134606,07,0,0,603813,0,0,603813,352160,251653,603813,252,9940,0,614005,1622510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
770265426,Ballet Afsaneh Art and Culture Soci Ety,Woodacre,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,12,0,N,2,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,10000,0,0,0,0,36683,711120,18150,611600,13690,611610,262,NA,0,NA,0,0,32102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,68785,0,0,0,0,5500,0,2050,0,516,658,0,0,2575,0,0,0,0,276,1173,2535,0,3837,310,0,590,0,0,0,2616,25039,5550,3685,3171,0,0,60081,33720,24,0,0,0,0,0,0,1330,0,0,0,0,2200,0,37274,0,0,0,0,0,0,0,0,908,908,36366,0,0,0,0,0,36366,37274,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219873,165585,0,0,0,385458,155000,0,155000,230458,385458,0,0,0,0,0,385458,NA,NA,NA,NA,NA
811705519,Ballet and Beyond Nyc Inc.,New York,NY,United States,PC,E,202001,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,7,0,Y,9,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,42581,0,0,0,0,91816,611600,21016,611600,7775,NA,0,NA,0,NA,0,0,28791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,-3477,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,117130,0,0,0,0,0,42581,20675,0,0,6150,0,0,900,0,0,0,990,0,256,2335,0,0,253,0,0,0,0,0,2716,8000,7410,1826,1202,0,728,96022,22880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22880,0,0,0,0,0,0,0,0,66,66,0,0,0,100,-577,23291,22814,22880,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151441,90237,0,0,0,241678,0,0,0,241678,241678,0,0,0,0,0,241678,NA,NA,NA,NA,NA
860630407,Ballet and Friends,Scottsdale,AZ,United States,PC,E,201912,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,22,0,Y,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,4400,711120,509483,NA,0,NA,0,NA,0,NA,0,0,509483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,513883,0,0,0,0,0,0,0,0,0,0,0,75,1060,0,0,0,36865,9960,0,0,0,76845,7622,0,0,0,0,7120,408,59658,41049,37283,31199,0,87515,396659,183295,0,0,0,0,0,225516,0,0,17046,0,0,0,0,0,425857,0,0,0,0,0,49736,0,0,6736,56472,0,0,0,0,0,0,369385,425857,07,0,0,8690,0,0,8690,0,8690,8690,0,0,0,8690,1882771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
860367773,Ballet Arizona,Phoenix,AZ,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,31,0,N,121,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,470715,0,17970,2,5,2375548,NA,3008718,NA,1448263,NA,311408,NA,69281,NA,0,0,4837670,207880,0,0,0,0,0,0,0,0,0,2679723,0,3153505,0,-473782,0,-473782,44805,104012,-59207,0,0,0,99872,26746,73126,NA,0,NA,0,NA,0,0,0,6961235,0,0,0,0,503155,0,2807684,0,688054,246095,0,20589,20096,0,0,31504,253635,685681,0,134137,70484,223498,30318,0,0,122,0,356043,40534,1638531,253275,183482,143492,0,41409,8371818,709228,149861,308096,0,0,0,0,43031,131277,3820359,4174510,490504,0,0,17350,9844216,327488,0,655300,0,0,0,0,0,0,982788,4016674,609316,4235438,0,0,0,8861428,9844216,07,0,0,17984485,0,0,17984485,954699,17029786,17984485,354086,0,52132,18390703,23636839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
710508968,Ballet Arkansas,Little Rock,AR,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,Y,15,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,40000,0,0,0,0,208409,900099,1800,900099,60700,900099,9569,900099,443376,NA,0,0,515445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900099,34941,NA,0,NA,0,0,34941,758795,0,0,0,0,0,0,0,0,0,22387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,0,0,14068,62828,14671,3702,3194,0,467192,591474,160337,0,0,0,0,0,0,34501,0,0,0,0,0,0,0,194838,15228,0,0,0,0,0,0,0,0,15228,171618,7992,0,0,0,0,179610,194838,07,0,0,598567,0,0,598567,0,598567,598567,0,0,0,598567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
